student_id,age,country,prior_programming_experience,weeks_in_course,hours_spent_learning_per_week,practice_problems_solved,projects_completed,tutorial_videos_watched,uses_kaggle,participates_in_discussion_forums,debugging_sessions_per_week,self_reported_confidence_python,final_exam_score,passed_exam
1426,52,Other,None,10,6.9,51,2,37,0,1,5,3,12.3,0
1427,44,UK,Beginner,10,4.0,66,0,52,0,1,3,7,29.5,0
1428,37,Germany,Beginner,13,13.7,62,2,32,1,0,8,4,57.9,0
1429,19,Brazil,Beginner,2,8.4,66,0,37,1,1,4,4,44.0,0
1430,35,UK,None,3,6.5,60,3,40,1,1,4,4,46.6,0
1431,47,Other,Beginner,3,11.2,54,2,43,1,1,8,6,59.6,0
1432,51,Bangladesh,Intermediate,6,12.5,55,1,43,0,1,2,9,70.6,1
1433,19,India,None,3,6.6,56,2,44,0,0,8,9,21.4,0
1434,42,UK,Advanced,11,8.0,63,3,40,0,0,9,5,63.2,1
1435,32,UK,Beginner,5,4.0,66,3,39,0,0,3,8,52.8,0
1436,27,India,None,4,6.6,37,3,33,1,0,6,4,14.2,0
1437,37,Brazil,Beginner,3,6.4,67,1,28,1,1,5,8,39.9,0
1438,32,UK,None,8,7.6,62,2,37,0,0,7,10,41.1,0
1439,25,India,None,14,8.0,54,1,47,0,0,4,9,32.8,0
1440,16,India,Beginner,10,8.7,60,2,39,0,1,3,8,42.8,0
1441,37,India,Intermediate,3,7.7,69,2,32,0,0,5,8,72.8,1
1442,41,Pakistan,Advanced,6,3.4,60,1,49,0,0,6,9,49.6,0
1443,33,Other,Beginner,13,4.2,53,4,43,0,0,5,10,52.6,0
1444,29,Pakistan,None,15,5.4,69,1,44,0,1,4,8,42.6,0
1445,44,Bangladesh,Beginner,7,6.2,67,2,42,1,0,4,4,44.5,0
1446,27,Germany,Beginner,7,10.2,68,0,40,0,0,6,5,29.0,0
1447,51,Pakistan,Intermediate,2,3.5,52,0,54,1,0,1,10,51.5,0
1448,50,Pakistan,Intermediate,14,5.9,64,2,42,1,1,3,6,54.9,0
1449,27,Other,Intermediate,3,9.9,58,0,46,0,0,8,5,57.6,0
1450,22,Germany,Beginner,12,6.1,60,4,44,1,1,3,9,69.5,1
1451,44,Nigeria,Beginner,10,8.4,52,2,39,0,0,4,2,22.8,0
1452,26,India,None,10,6.6,68,0,52,0,0,4,6,25.5,0
1453,48,Indonesia,Advanced,15,7.8,61,0,41,0,1,7,10,77.5,1
1454,21,Germany,None,4,6.3,66,5,45,1,0,12,2,45.7,0
1455,30,Bangladesh,None,7,9.0,69,2,45,0,0,2,8,49.1,0
1456,47,Brazil,None,2,2.4,63,1,45,0,1,6,8,23.7,0
1457,26,Bangladesh,Intermediate,3,5.9,61,2,41,0,0,8,5,65.8,1
1458,38,India,Beginner,7,7.9,63,1,50,0,1,2,10,35.9,0
1459,41,Germany,Beginner,7,8.6,58,2,41,1,0,2,8,56.8,0
1460,49,Bangladesh,Advanced,15,11.5,57,1,37,1,1,6,5,51.5,0
1461,49,Bangladesh,Advanced,10,5.8,46,3,40,0,1,1,4,60.1,1
1462,44,Nigeria,None,3,11.4,60,0,35,0,0,5,9,24.5,0
1463,19,Nigeria,None,12,5.0,57,0,41,1,1,5,8,29.8,0
1464,32,Germany,Intermediate,1,11.0,62,1,39,1,0,4,4,54.0,0
1465,50,India,Advanced,12,9.5,56,3,49,1,1,3,2,70.7,1
1466,28,Pakistan,Beginner,3,4.3,50,3,43,0,0,4,2,26.1,0
1467,54,USA,Beginner,5,7.9,61,2,42,0,1,6,2,55.5,0
1468,30,UK,None,7,6.8,68,2,33,1,1,7,10,40.9,0
1469,44,Indonesia,Intermediate,4,8.9,59,3,40,0,0,3,8,56.9,0
1470,44,UK,Beginner,13,6.3,65,3,39,1,0,6,6,38.2,0
1471,26,Other,Beginner,13,6.1,64,2,30,1,0,4,1,27.1,0
1472,47,Nigeria,None,11,11.1,72,1,39,0,1,5,10,36.8,0
1473,17,Germany,Advanced,11,6.7,62,1,43,1,0,8,4,61.3,1
1474,29,UK,Beginner,15,9.5,56,1,40,0,1,8,3,39.4,0
1475,35,India,None,1,6.3,60,1,52,1,0,10,10,19.7,0
1476,37,Indonesia,Beginner,6,12.0,53,0,38,1,0,8,7,45.8,0
1477,26,UK,Beginner,2,5.0,53,3,36,1,1,7,10,35.1,0
1478,42,Indonesia,Beginner,12,5.2,60,2,36,1,1,4,5,47.5,0
1479,18,Brazil,Intermediate,3,11.6,62,3,42,0,1,2,1,58.5,0
1480,32,India,Beginner,4,5.7,49,3,39,1,1,5,6,35.1,0
1481,43,USA,Advanced,6,11.8,62,2,42,1,1,10,4,77.8,1
1482,44,Bangladesh,None,6,9.7,62,4,42,0,1,6,10,60.9,1
1483,36,Indonesia,None,7,6.5,65,0,38,0,0,7,6,19.4,0
1484,31,India,None,5,1.6,62,0,48,0,1,3,7,12.9,0
1485,52,Indonesia,Beginner,7,6.9,72,3,42,0,1,10,9,67.7,1
1486,35,Indonesia,Beginner,2,7.3,68,1,35,1,1,6,1,33.1,0
1487,21,Pakistan,Intermediate,1,10.5,63,1,45,0,1,3,6,51.9,0
1488,34,Pakistan,Intermediate,12,11.8,68,3,37,0,0,7,8,68.0,1
1489,20,India,Beginner,10,4.9,56,0,32,0,0,3,4,29.4,0
1490,18,Pakistan,Advanced,8,9.4,72,5,44,1,0,7,10,98.1,1
1491,16,Other,None,1,9.3,64,1,52,1,1,6,9,46.5,0
1492,53,USA,Intermediate,12,10.2,68,1,36,0,0,2,4,42.5,0
1493,30,Germany,Beginner,2,8.5,59,3,38,1,0,7,4,63.7,1
1494,49,India,Beginner,11,1.2,54,2,50,0,1,4,9,44.6,0
1495,50,India,Intermediate,12,6.5,57,4,44,0,1,0,4,47.5,0
1496,40,Other,Beginner,10,3.5,68,5,47,1,0,4,9,62.2,1
1497,39,Nigeria,None,6,6.4,53,0,44,0,1,6,1,4.0,0
1498,27,Nigeria,Beginner,1,9.9,64,0,45,0,0,9,8,35.5,0
1499,33,Pakistan,Beginner,10,7.9,60,1,50,0,1,2,2,37.7,0
1500,30,Germany,Intermediate,3,10.4,48,1,36,0,1,8,8,62.4,1
1501,31,Pakistan,Beginner,7,8.0,53,3,45,0,0,2,5,48.2,0
1502,42,Brazil,Advanced,12,3.1,60,2,34,0,0,8,1,55.8,0
1503,23,Brazil,Beginner,8,0.0,66,3,36,1,0,6,1,34.7,0
1504,40,Bangladesh,Beginner,4,7.4,61,0,41,0,0,5,6,36.1,0
1505,32,Brazil,Intermediate,12,6.4,54,2,43,0,0,5,1,42.1,0
1506,44,Nigeria,Beginner,3,4.1,62,2,53,0,1,2,2,42.2,0
1507,23,USA,Advanced,1,1.9,65,3,42,1,0,7,3,55.2,0
1508,30,Brazil,Beginner,12,4.8,45,2,36,1,1,3,2,38.6,0
1509,42,Pakistan,Beginner,9,6.4,75,3,37,1,1,6,9,44.3,0
1510,22,Indonesia,None,10,9.0,55,5,40,0,1,4,10,47.6,0
1511,18,India,Beginner,6,7.6,59,4,33,1,0,2,6,51.5,0
1512,44,USA,None,6,11.8,57,3,38,0,0,3,9,50.5,0
1513,39,USA,Intermediate,9,3.9,72,1,32,1,1,5,5,55.2,0
1514,18,Pakistan,None,1,9.6,78,1,30,0,1,9,4,43.6,0
1515,35,India,None,6,7.1,76,3,26,1,0,5,2,33.6,0
1516,30,Nigeria,None,12,9.1,59,2,42,0,1,6,4,31.1,0
1517,40,USA,None,5,5.7,64,2,46,0,0,7,8,41.4,0
1518,45,Bangladesh,None,13,10.2,66,2,27,1,0,4,2,31.9,0
1519,29,Pakistan,Intermediate,11,7.9,58,2,36,1,1,10,8,76.7,1
1520,22,USA,Intermediate,15,5.0,51,1,36,0,1,5,2,41.9,0
1521,32,Germany,Intermediate,6,7.0,45,1,32,1,0,10,1,42.4,0
1522,35,India,Intermediate,14,6.3,63,2,41,0,0,7,4,58.6,0
1523,51,Brazil,None,11,8.5,51,4,41,1,0,2,7,42.2,0
1524,24,USA,Intermediate,8,3.5,51,3,36,1,1,3,2,46.4,0
1525,53,Pakistan,None,5,6.9,54,0,31,0,0,5,3,5.3,0
1526,37,Brazil,None,2,8.2,70,4,30,0,0,2,6,37.5,0
1527,17,Bangladesh,Beginner,12,7.1,65,1,31,0,0,1,2,25.4,0
1528,39,Brazil,None,12,11.0,57,3,30,0,0,3,9,44.9,0
1529,23,Germany,Intermediate,2,9.3,52,3,46,1,1,7,6,69.2,1
1530,26,Nigeria,Beginner,10,7.0,46,1,48,1,0,8,6,38.8,0
1531,28,USA,Intermediate,5,7.7,79,2,36,1,1,9,8,70.3,1
1532,32,UK,Beginner,3,7.9,51,4,35,0,0,4,1,44.2,0
1533,23,UK,None,10,8.2,62,4,38,0,1,0,10,31.1,0
1534,36,Brazil,Intermediate,3,1.5,66,2,44,0,0,5,3,27.6,0
1535,33,Other,None,8,6.1,68,0,45,1,1,2,2,15.5,0
1536,45,India,Beginner,7,2.5,61,3,44,0,0,7,1,40.8,0
1537,33,UK,None,1,10.8,66,1,42,1,1,4,6,49.8,0
1538,46,Other,Beginner,12,6.8,55,1,36,0,1,2,4,20.9,0
1539,53,UK,Beginner,13,6.4,51,0,33,1,1,3,6,58.1,0
1540,47,Other,Beginner,12,9.7,54,5,34,0,0,5,8,54.8,0
1541,26,India,Advanced,5,8.3,48,4,51,1,1,5,7,71.5,1
1542,40,Indonesia,Intermediate,9,3.6,67,3,37,0,0,4,3,28.1,0
1543,48,UK,Intermediate,4,6.8,55,4,37,1,1,6,3,55.5,0
1544,53,Germany,Intermediate,1,6.0,55,1,38,1,0,8,6,48.1,0
1545,23,USA,None,8,1.8,46,1,41,0,0,5,1,13.1,0
1546,26,Other,Beginner,5,4.9,61,3,41,0,0,7,3,45.6,0
1547,37,USA,None,2,6.4,57,2,46,1,0,1,8,39.2,0
1548,39,Pakistan,None,15,6.7,61,1,47,0,0,5,3,34.6,0
1549,32,Pakistan,Advanced,12,2.6,65,2,40,1,0,2,1,65.9,1
1550,27,India,Beginner,1,10.5,68,2,46,1,1,4,10,79.6,1
1551,47,Other,Beginner,14,6.7,71,2,44,0,1,5,9,55.6,0
1552,30,Bangladesh,None,12,7.1,71,0,46,0,0,4,2,13.2,0
1553,31,Pakistan,Beginner,12,8.2,59,3,35,1,0,5,7,61.1,1
1554,37,India,None,12,4.6,75,4,33,1,1,4,8,36.9,0
1555,43,Pakistan,None,3,8.4,74,5,41,1,0,5,3,50.8,0
1556,35,Pakistan,None,9,5.9,62,1,34,0,1,8,7,25.9,0
1557,48,Bangladesh,Beginner,1,4.3,56,3,31,1,1,3,10,44.7,0
1558,25,UK,Beginner,4,8.7,65,1,37,0,1,5,4,28.3,0
1559,47,Brazil,None,8,11.5,55,3,38,1,1,9,2,45.2,0
1560,48,Indonesia,Intermediate,8,9.2,59,1,33,0,1,8,4,46.5,0
1561,17,Pakistan,None,10,9.8,67,1,43,0,0,8,8,42.9,0
1562,48,Pakistan,Beginner,12,5.4,69,1,41,0,0,2,2,27.5,0
1563,48,Germany,Advanced,11,2.2,64,3,30,0,0,10,6,61.0,1
1564,28,Indonesia,Beginner,13,11.5,60,3,43,1,1,1,10,64.3,1
1565,45,Bangladesh,Intermediate,11,13.2,56,1,37,0,0,0,3,41.4,0
1566,48,USA,Advanced,8,11.6,60,2,37,0,1,5,3,64.6,1
1567,28,Other,Beginner,10,6.0,48,2,34,0,0,1,6,26.6,0
1568,41,Pakistan,Intermediate,8,3.5,60,0,34,0,0,6,3,25.8,0
1569,37,Brazil,Intermediate,4,3.8,53,1,40,0,0,6,2,27.4,0
1570,54,Other,Beginner,8,1.9,47,1,37,0,1,1,2,8.1,0
1571,17,Indonesia,None,9,6.7,62,2,39,0,1,7,3,20.3,0
1572,53,Other,Advanced,7,11.8,61,3,30,0,1,5,2,66.7,1
1573,54,UK,Intermediate,14,6.6,62,2,38,0,1,5,6,59.7,0
1574,41,Pakistan,None,12,7.9,53,2,41,0,1,6,4,29.4,0
1575,30,Other,Beginner,2,11.1,60,1,37,1,1,2,1,33.3,0
1576,49,USA,Intermediate,9,5.8,59,2,42,1,0,2,3,43.5,0
1577,26,USA,Beginner,11,13.1,65,1,46,1,0,4,10,47.4,0
1578,18,Pakistan,Beginner,8,13.0,53,0,36,1,0,9,3,46.1,0
1579,21,Nigeria,Intermediate,13,6.6,71,2,36,1,1,5,4,55.1,0
1580,24,USA,Beginner,5,5.3,68,1,46,0,0,4,6,29.5,0
1581,21,Other,Beginner,15,9.1,61,2,32,0,0,6,1,55.4,0
1582,24,India,Intermediate,12,6.0,66,4,35,1,1,5,2,57.4,0
1583,54,USA,Intermediate,3,3.5,57,1,37,1,0,10,10,57.7,0
1584,46,Indonesia,Beginner,7,10.8,63,5,44,0,1,6,3,59.6,0
1585,47,Nigeria,Beginner,14,10.6,62,3,34,0,1,11,5,49.8,0
1586,27,Other,Beginner,14,7.5,50,0,34,1,1,7,7,41.1,0
1587,23,Bangladesh,Advanced,15,3.2,59,1,37,1,1,1,1,40.3,0
1588,23,Germany,None,2,3.3,61,1,39,0,1,7,2,18.8,0
1589,43,Bangladesh,None,13,7.3,67,1,32,1,1,3,4,23.6,0
1590,35,UK,Beginner,3,5.5,47,3,38,1,0,3,10,45.8,0
1591,22,Germany,Intermediate,12,6.0,80,0,44,0,1,2,1,49.0,0
1592,26,UK,None,9,10.1,66,0,48,1,1,5,1,26.7,0
1593,35,Germany,None,4,9.2,56,1,51,1,0,6,9,38.9,0
1594,31,Germany,None,4,11.1,63,3,52,0,0,3,6,44.0,0
1595,19,India,Intermediate,3,4.0,46,5,43,1,0,9,2,62.7,1
1596,21,Brazil,None,5,6.0,65,3,44,0,1,2,10,59.0,0
1597,37,Indonesia,Beginner,3,9.3,66,2,51,1,0,3,7,49.8,0
1598,41,Bangladesh,Beginner,9,8.3,58,1,51,1,1,3,10,51.0,0
1599,18,USA,Intermediate,15,11.6,63,5,52,0,0,4,6,72.2,1
1600,29,Other,Beginner,3,8.3,47,0,34,0,0,5,6,30.1,0
1601,26,Nigeria,None,2,12.5,61,2,33,1,0,3,8,47.2,0
1602,33,Indonesia,Beginner,12,8.6,53,2,36,1,1,5,10,59.2,0
1603,27,UK,Advanced,5,10.2,51,4,41,0,0,4,3,79.8,1
1604,38,India,Beginner,6,6.0,60,4,51,1,0,5,10,56.7,0
1605,27,UK,Advanced,1,7.0,51,1,47,0,1,3,2,54.7,0
1606,28,Brazil,Intermediate,14,9.7,58,4,63,0,1,4,9,69.2,1
1607,40,Nigeria,None,12,11.8,67,0,44,1,1,7,5,30.8,0
1608,34,India,Beginner,11,9.2,63,2,34,1,1,7,6,60.8,1
1609,51,UK,None,6,6.8,61,3,36,1,1,4,7,35.5,0
1610,23,Brazil,Beginner,10,11.1,67,2,41,0,1,4,2,42.4,0
1611,44,Other,None,3,0.4,62,3,24,0,1,7,6,8.6,0
1612,47,Other,None,4,2.7,69,2,49,1,0,7,1,26.5,0
1613,33,UK,Advanced,6,9.0,65,4,41,0,0,5,9,69.2,1
1614,21,Indonesia,None,8,7.0,57,3,43,0,0,3,6,18.3,0
1615,33,Nigeria,Intermediate,15,8.8,60,3,46,1,1,2,7,71.7,1
1616,34,Pakistan,None,9,7.2,67,2,53,1,1,4,5,33.0,0
1617,37,Indonesia,None,6,8.7,69,1,39,0,0,1,2,23.6,0
1618,52,Other,Intermediate,7,4.6,65,7,40,0,1,6,4,68.4,1
1619,47,Nigeria,Beginner,15,8.7,61,1,34,1,1,5,5,51.7,0
1620,18,Brazil,Intermediate,14,10.0,62,0,30,1,1,8,10,74.6,1
1621,43,India,None,5,10.7,69,0,37,0,1,10,2,39.3,0
1622,25,Germany,Beginner,14,13.0,58,2,31,0,1,4,9,58.3,0
1623,50,UK,Intermediate,12,7.7,58,0,38,0,0,5,2,30.3,0
1624,44,Bangladesh,Beginner,15,7.8,66,3,34,1,0,3,2,43.9,0
1625,30,Nigeria,Beginner,9,2.4,59,1,43,0,1,5,2,17.2,0
1626,48,USA,Advanced,4,5.4,53,2,28,1,1,4,2,49.8,0
1627,22,Brazil,Beginner,10,6.4,52,1,42,0,1,6,5,51.3,0
1628,27,Pakistan,Advanced,11,10.2,57,2,41,0,0,8,7,80.3,1
1629,45,Germany,Intermediate,6,5.2,51,2,43,1,0,2,1,37.8,0
1630,36,USA,Intermediate,5,9.4,48,4,29,0,0,5,9,67.0,1
1631,46,Pakistan,None,1,7.0,48,1,41,1,1,9,6,24.6,0
1632,39,Bangladesh,Beginner,5,6.5,61,2,42,0,1,9,1,39.9,0
1633,35,Other,Intermediate,13,7.7,58,2,45,0,1,10,1,49.0,0
1634,52,Indonesia,None,5,5.8,48,3,49,0,1,7,9,45.0,0
1635,19,UK,None,14,5.7,60,0,47,0,0,3,9,21.5,0
1636,43,India,None,9,1.9,66,3,34,0,0,3,1,5.8,0
1637,35,Pakistan,None,1,6.3,66,3,30,1,1,7,1,41.2,0
1638,39,Germany,Advanced,15,5.6,63,1,41,0,0,3,5,58.1,0
1639,47,Nigeria,Intermediate,5,5.5,64,2,47,1,1,10,5,62.4,1
1640,51,Other,Beginner,15,8.3,50,1,30,0,1,5,7,26.2,0
1641,49,Nigeria,None,7,9.0,63,0,44,0,0,5,4,21.7,0
1642,51,Germany,Intermediate,11,7.7,74,3,44,0,0,5,10,64.9,1
1643,17,Nigeria,Beginner,6,10.0,85,3,36,1,0,4,1,30.7,0
1644,30,Pakistan,Advanced,6,8.7,61,0,50,0,0,4,6,58.8,0
1645,49,Brazil,Beginner,12,6.1,61,2,38,0,1,5,10,48.4,0
1646,51,Nigeria,None,7,5.6,62,2,37,0,1,6,3,33.4,0
1647,21,Indonesia,Beginner,6,7.9,65,5,38,0,1,7,7,59.0,0
1648,54,Bangladesh,Advanced,5,8.7,67,2,52,0,1,3,1,56.3,0
1649,27,India,Beginner,10,11.2,53,0,49,0,0,5,4,33.1,0
1650,18,Pakistan,Beginner,5,10.6,46,0,34,0,1,4,10,47.2,0
1651,33,USA,None,9,5.4,56,2,30,0,1,6,9,39.9,0
1652,36,Germany,Intermediate,14,6.7,60,2,39,1,0,3,10,61.2,1
1653,30,Other,Intermediate,8,9.0,52,2,44,1,1,2,6,54.4,0
1654,48,Pakistan,None,14,10.2,58,3,52,1,1,8,2,39.0,0
1655,50,Brazil,Beginner,12,9.8,61,1,36,0,1,3,6,50.0,0
1656,41,Other,None,15,6.8,68,1,42,0,1,8,9,44.8,0
1657,23,Indonesia,None,10,3.2,66,2,41,1,1,4,1,27.4,0
1658,51,Germany,None,14,4.0,66,1,56,0,0,3,5,17.3,0
1659,45,Other,None,4,7.8,72,2,43,0,1,3,8,41.6,0
1660,38,Nigeria,Beginner,4,8.0,55,4,43,1,1,7,7,66.5,1
1661,29,Pakistan,None,10,3.7,56,4,43,1,1,1,10,37.4,0
1662,29,Bangladesh,None,5,7.1,60,1,31,1,0,6,2,25.5,0
1663,17,Germany,Intermediate,13,8.9,60,3,41,1,0,7,8,76.0,1
1664,52,UK,Beginner,13,3.5,54,1,32,1,1,6,9,43.2,0
1665,20,Indonesia,Beginner,3,10.3,60,2,35,1,1,6,10,67.9,1
1666,53,India,Beginner,15,5.9,49,2,33,0,0,1,8,53.4,0
1667,29,Germany,Beginner,8,10.8,57,3,31,1,1,5,6,51.3,0
1668,54,Brazil,None,7,5.4,57,1,31,1,0,0,9,33.8,0
1669,40,Pakistan,Intermediate,5,3.9,56,2,35,0,1,5,8,52.6,0
1670,35,Nigeria,None,10,5.6,63,2,49,0,0,5,4,23.5,0
1671,17,India,Beginner,3,6.7,65,2,41,0,1,5,6,41.1,0
1672,54,India,None,15,5.8,59,1,35,1,1,9,5,29.1,0
1673,21,Indonesia,Intermediate,5,6.4,54,0,38,0,0,8,10,46.9,0
1674,32,Other,Beginner,3,8.0,61,1,36,0,0,3,9,42.6,0
1675,40,Brazil,Beginner,10,6.5,70,2,34,0,0,3,4,27.2,0
1676,43,Other,None,5,6.8,62,1,38,1,1,8,1,23.5,0
1677,17,Nigeria,Beginner,1,1.9,58,3,43,1,1,8,9,40.6,0
1678,50,India,Advanced,6,8.2,45,1,36,0,1,8,9,65.3,1
1679,52,Brazil,Intermediate,10,6.7,68,4,47,0,1,3,7,67.2,1
1680,20,Brazil,None,4,11.8,51,2,38,0,1,0,5,25.3,0
1681,16,USA,Beginner,4,4.2,62,2,32,0,1,5,7,32.6,0
1682,27,Pakistan,Advanced,8,1.6,67,0,32,0,1,5,9,48.5,0
1683,51,India,Beginner,2,8.9,60,2,52,0,0,3,3,36.0,0
1684,38,India,Beginner,4,8.0,60,6,39,0,1,9,5,65.7,1
1685,46,Brazil,Advanced,15,4.0,72,2,45,0,0,11,3,59.3,0
1686,26,Other,Intermediate,2,2.4,57,2,44,0,1,2,8,54.5,0
1687,25,India,Beginner,1,11.6,63,0,50,1,0,5,1,40.8,0
1688,18,Brazil,Beginner,10,11.2,60,4,40,0,0,8,4,61.2,1
1689,29,India,None,13,0.0,61,1,40,0,0,4,7,9.8,0
1690,31,Brazil,Intermediate,13,5.6,67,1,36,0,1,1,9,40.1,0
1691,25,USA,None,3,12.0,66,3,39,0,0,6,10,51.4,0
1692,44,Pakistan,None,12,5.6,52,2,31,0,1,9,2,4.3,0
1693,25,Brazil,Beginner,8,5.5,65,4,49,0,0,6,9,52.3,0
1694,27,India,None,6,6.2,67,1,44,1,0,4,6,31.6,0
1695,45,Nigeria,Beginner,12,3.6,59,1,38,0,0,6,7,23.8,0
1696,16,Pakistan,Beginner,7,1.9,59,4,41,0,0,5,4,19.5,0
1697,20,USA,Beginner,2,10.2,63,4,41,1,0,5,5,53.8,0
1698,35,Brazil,Beginner,6,1.5,67,5,36,0,0,4,1,37.2,0
1699,23,Nigeria,Advanced,14,7.7,64,1,46,1,0,7,4,60.0,1
1700,27,Brazil,None,8,9.7,54,0,36,0,0,4,8,15.7,0
1701,16,Other,Intermediate,8,2.6,55,4,40,0,0,2,6,45.4,0
1702,35,India,Advanced,4,4.2,68,2,42,0,1,4,7,67.4,1
1703,43,Germany,Beginner,6,10.6,61,1,28,0,0,5,1,33.7,0
1704,52,Indonesia,Beginner,14,8.6,73,4,40,1,0,2,7,66.9,1
1705,52,Bangladesh,Advanced,5,5.1,63,0,42,0,0,1,6,45.0,0
1706,27,Other,None,9,10.6,53,3,35,0,1,6,4,25.1,0
1707,52,Nigeria,Beginner,8,10.6,54,1,30,1,0,9,2,55.3,0
1708,43,Other,Beginner,2,7.8,57,2,45,0,1,7,2,43.7,0
1709,30,UK,None,12,4.3,82,1,40,1,1,6,7,42.7,0
1710,21,Brazil,Intermediate,13,5.8,65,4,40,0,0,6,3,56.0,0
1711,35,Brazil,Intermediate,7,7.9,53,1,42,1,0,5,2,43.6,0
1712,29,Bangladesh,Intermediate,7,6.4,56,4,43,1,0,5,10,81.2,1
1713,17,Bangladesh,None,11,9.8,63,0,41,0,0,5,3,34.1,0
1714,24,UK,None,14,2.4,67,3,46,0,0,3,10,20.3,0
1715,52,India,Beginner,14,2.5,71,1,49,0,0,3,2,19.7,0
1716,35,Indonesia,None,12,7.5,58,2,48,0,1,8,3,21.7,0
1717,41,Germany,Beginner,1,5.5,57,0,48,0,0,5,5,34.4,0
1718,44,Germany,Beginner,1,5.1,65,1,44,1,0,4,10,38.9,0
1719,16,USA,Beginner,12,1.7,45,2,43,0,1,2,10,38.2,0
1720,50,USA,Beginner,4,7.1,67,1,33,0,0,4,10,52.3,0
1721,21,India,Beginner,5,6.8,55,1,36,0,0,10,5,52.8,0
1722,52,USA,None,15,9.0,49,1,45,0,1,1,7,18.0,0
1723,20,USA,None,4,7.2,54,2,40,0,0,5,10,43.2,0
1724,48,UK,Beginner,7,6.6,51,1,40,0,1,2,3,27.9,0
1725,29,UK,Beginner,3,10.5,61,0,31,0,0,3,3,49.6,0
1726,27,USA,Intermediate,7,3.1,61,3,38,0,1,4,7,61.4,1
1727,35,Other,Intermediate,13,8.6,73,2,42,1,1,4,6,73.0,1
1728,39,Pakistan,Advanced,8,2.0,57,1,46,1,0,8,6,47.7,0
1729,49,Pakistan,None,6,4.5,51,2,33,0,0,3,4,13.4,0
1730,40,India,None,6,3.4,62,1,42,1,0,2,4,17.9,0
1731,44,Germany,None,8,9.3,47,2,35,0,1,5,2,19.9,0
1732,54,Bangladesh,Intermediate,8,6.8,58,0,43,1,1,4,6,54.4,0
1733,46,India,Beginner,7,7.0,59,3,39,0,0,5,10,67.6,1
1734,38,USA,Intermediate,6,3.7,61,2,41,1,1,6,3,42.8,0
1735,53,UK,Beginner,6,6.1,72,1,40,1,1,4,6,38.3,0
1736,35,Brazil,Advanced,10,4.7,53,3,34,1,1,6,3,56.3,0
1737,38,Other,Advanced,11,8.2,50,3,38,1,0,6,3,77.7,1
1738,31,Nigeria,None,13,4.0,56,2,24,0,1,1,1,8.3,0
1739,23,UK,Beginner,13,11.0,61,2,49,0,0,2,5,61.5,1
1740,36,Pakistan,Beginner,6,2.0,56,2,37,1,1,2,2,32.7,0
1741,16,UK,None,8,4.6,77,2,40,0,0,3,10,37.0,0
1742,23,Other,Beginner,1,12.0,45,3,33,0,0,5,2,60.7,1
1743,44,Bangladesh,Beginner,5,5.7,50,2,34,0,1,7,9,38.9,0
1744,47,USA,None,3,3.1,63,1,43,1,1,1,2,0.0,0
1745,53,Brazil,Beginner,12,7.7,59,2,44,0,0,3,2,30.4,0
1746,20,Pakistan,Beginner,8,5.6,58,3,46,1,1,3,6,45.8,0
1747,37,Pakistan,None,11,4.5,67,2,39,1,0,5,10,36.8,0
1748,49,Indonesia,Beginner,6,3.7,59,2,39,0,0,7,1,34.2,0
1749,16,Germany,None,14,15.3,56,2,44,0,0,7,8,53.2,0
1750,41,Bangladesh,Intermediate,2,6.2,57,3,36,1,0,5,1,53.5,0
1751,25,Pakistan,None,15,1.2,64,2,37,1,1,6,9,27.2,0
1752,45,Germany,Intermediate,13,11.5,62,4,37,0,0,6,4,74.4,1
1753,33,Pakistan,Beginner,7,8.8,65,2,39,0,0,3,3,43.6,0
1754,32,USA,None,7,4.7,70,1,39,0,1,6,7,36.9,0
1755,41,Germany,Beginner,13,4.2,59,2,31,0,0,5,8,43.1,0
1756,23,Other,Beginner,5,9.0,74,2,49,0,1,5,5,58.3,0
1757,27,Indonesia,Beginner,8,6.3,73,2,40,1,1,5,3,65.7,1
1758,42,USA,Beginner,14,1.2,54,2,50,1,0,5,4,26.7,0
1759,23,Other,Beginner,5,12.4,59,3,42,1,0,4,10,75.1,1
1760,40,Brazil,None,1,5.7,59,1,32,0,1,11,6,27.4,0
1761,19,Bangladesh,None,9,11.5,54,3,31,0,1,4,5,37.2,0
1762,48,Bangladesh,Intermediate,4,10.8,73,3,47,0,1,8,4,70.4,1
1763,16,Nigeria,Beginner,13,4.0,62,3,48,1,1,4,3,47.4,0
1764,34,Nigeria,Beginner,2,10.1,60,2,36,0,1,5,6,49.7,0
1765,46,Germany,Intermediate,4,5.0,52,3,43,1,0,5,7,42.8,0
1766,31,Bangladesh,Beginner,14,1.4,50,2,45,1,1,6,2,23.6,0
1767,29,Germany,Intermediate,13,5.7,46,3,46,1,0,2,6,64.1,1
1768,20,Nigeria,None,9,8.2,66,1,40,0,0,6,3,29.7,0
1769,41,Brazil,None,2,5.6,75,1,29,1,0,9,10,18.7,0
1770,43,Pakistan,Advanced,4,6.1,61,2,33,0,0,8,8,61.2,1
1771,17,Other,Beginner,2,10.4,58,2,48,1,1,5,2,39.6,0
1772,21,UK,Intermediate,5,7.3,52,3,33,0,0,9,5,41.9,0
1773,24,Germany,None,3,4.5,71,3,40,0,0,6,8,34.0,0
1774,48,Brazil,Beginner,10,9.1,63,3,46,0,0,3,9,66.2,1
